,artist,formatted_lyrics
6958,13,"Hmm, hmm, hmm, hmm, yeah"
6959,13,"Oh, yeah,yeah"
6960,13,Ohyeah
6961,13,"Oh, yeah, yeah,yeah"
6962,13,Baby showed up with blue jeans
6963,13,"Ijust wanna know the true things about you (Yeah, hold up, ay, yeah)"
6964,13,"Baby got the new pink ring, yeah"
6965,13,"New tee fresh as Febreze, yeah"
6966,13,"And she might clean up the dishes, yeah"
6967,13,"You waiting for me now, half past my Uber ride here"
6968,13,Sitting on my couch
6969,13,"Don't need luggage, I don't fly here"
6970,13,You see me like I'm miles away
6971,13,But baby I be right here
6972,13,"I think I'm not me, switch my buttons feel like lightyear"
6973,13,You so goofy
6974,13,Girl can you introduce me about you?Maybe just tell me two things
6975,13,"I just wanna see you shoot me, I got you"
6976,13,"Why can't you be my cupid?Half time I'm acting stupid, yeah"
6977,13,Kick it in the crib like Bruce Lee
6978,13,"Hope that you're not too choosy, yeah"
6979,13,Call me up at summertime
6980,13,We'll sit down in the park where there's no one behind us
6981,13,"You let me choose, yeah"
6982,13,"I'll wait for you, yeah"
6983,13,"Baby, I'm Gemini (Yeah)"
6984,13,"Baby I'm twin, yeah"
6985,13,Bed bunk drinking on Gin Tonic
6986,13,"Pockets, wallet, where's my wallet?Spend shit on you couple dollars"
6987,13,"We can go eat olive garden, yeah"
6988,13,"Yo' hold up are you sure this place is really it?It's like, two thirty-four A.M.inthis bitch"
6989,13,And we'reentering Sugartown
6990,13,"Bro like, what have youheard about this place?You the only reason"
6991,13,Why I'm comin' through so late
6992,13,Why I'm comin' through so late
6993,13,Let's have some dinner at your place
6994,13,Let's have some breakfast at mine
6995,13,Callin' yo' ex I don't hate that
6996,13,But I just wish this time would stop
6997,13,Stop that I just want you (I just want you)
6998,13,Need to recollect my feelings
6999,13,Put 'em back through my body and you
7000,13,My baby (x)
7001,13, (Yuh)
7002,13,Slide through the boy dm (Aye)
7003,13,Do you got a boy? I don't see 'em (Aye)
7004,13,We can just fuck till the P.M. (Yuh yuh)
7005,13,She from Huston
7006,13,Baby why you make this shit confusin'Back on my bullshit
7007,13,Like I'm wearing red on my full fit
7008,13,Hit the full thing like a pool stick (Yuh)
7009,13,"You be lookin' skinny like a ruler, tall"
7010,13,"Hold up lemme' get in it like I'm scuba, divin"
7011,13,Don't even start with that shit
7012,13,You like Stark with that chest
7013,13,How your heart is an iron
7014,13,Dancin' with me you be dancin' with me
7015,13,See you movin' slowly I don't gotta repeat yeah
7016,13,Will you like me back sometime?Will you like me back sometime? yeah
7017,13,I got a problem
7018,13,I don't like my commas
7019,13,I like to have fun on my own(Yuh)
7020,13,Ilike accomplishments untilthey darken
7021,13,I'm barkin' in front ofyour home
7022,13,You said you won't be my queen
7023,13,Hearts be like machine
7024,13,Heartbeat up on speed
7025,13,"You said you love me, alright (x)"
7026,13,Yeah situation hot like lava
7027,13,Bitch my mouth Naga
7028,13,Pistol go rata
7029,13,"Fuck all that boring ass rap, bitch"
7030,13,I carry straps
7031,13,Seat belt when I fly out to Jakarta(Mama told me no to worry 'bout no problems)
7032,13,Doin' all right tryna' figure out masalah
7033,13,Hit the runnin' man when the hundreds come and fly by
7034,13,"Just got a bag so my fam eatin' right now, yeah'Eating right now"
7035,13,"Get the lights down it's fuckin' night-town, yeah"
7036,13,You said you won't be my queen
7037,13,Hearts be like machine
7038,13,Heartbeat up on speed
7039,13,"You said you love me, alright"
7040,13,You said you won't be my queen
7041,13,Hearts be like machine
7042,13,Heartbeat up on speed
7043,13,"You said you love me, alright"
7044,13,"You make me sit around, stick around by your side"
7045,13,Carry all this bullshit
7046,13,Fuck a fullcliplike the stickaround your side (Man)
7047,13,"Fuck man I'mpissed off, tryna get my pocket like Rick Ross"
7048,13,"Heavy on the sides and we lift off, I'm a big dog"
7049,13,"I'm getting miss calls, but I miss y'all like damn (Damn, damn)"
7050,13,"Jeans on my body, they Japanese denim"
7051,13,"Peace for my shawty, she really be jealous"
7052,13,Green on a thottie 'cause she really need bags like
7053,13,COD how I'm really showing off these tags like
7054,13,"Green light, yellow light, red light traffic"
7055,13,"Fuck a bad bitch, all I need is a full package"
7056,13,When I'm with the bros I need wood like a cabin
7057,13,"Loud on the smoke, but the sound from the mattress"
7058,13,"You make me move so different (Ayy, hold up, hold up)"
7059,13,"You make me move so different (Ayy, ayy, ayy, ayy)"
7060,13,Why don't you feel me? (Feel me)
7061,13,"Touch up against my chest, oh no (Touch up against my chest, oh no)"
7062,13,"Touch up against my chest, oh no (Oh no)"
7063,13,"You make me feel, you make me feel awake (Awake)"
7064,13,You make me feel awake
7065,13,"You make me feel like, I just woke up and it's bright, look"
7066,13,"Baby, why you picking sides? Look"
7067,13,"Let me just stare at your eyes, look (Ayy, look)"
7068,13,I'm looking at your eye
7069,13,"Bitches on the 'Gram, they slide"
7070,13,"Pictures on flash, can you find me?Bitch I'm unique, on my mommy"
7071,13,"Yeah, on my dad, hey"
7072,13,Tell me why you looking hella mad? Wait
7073,13,"I just made the crowd go chant, ayy"
7074,13,"Can't afford a supercar, no valet"
7075,13,"Like, skrt, skrt, skrt, I do a lot"
7076,13,"Not twenty-one, but it's my job"
7077,13,"I better run, I'm outta time"
7078,13,"I'm out divine, I put that crown on my noggin"
7079,13,"Now they knocking on the door for the wet floor sign, look"
7080,13,"Why do I love you, why do you do love me, we both distant fromeachother, but youstuck by me"
7081,13,"Sugar sugar town, babycome around to my place, we need to work this out in about like... minutes went to waste"
7082,13,Yeah yeah yeah
7083,13,"I'll be the boyfriend, In your wet dreams tonight"
7084,13,"Got no self control, got no self control yeah"
7085,13,"Looked inside the page where you left at, looking at the place where we last went"
7086,13,"Locations, locations , yeah yeah, locations locations"
7087,13,"Sugar sugar town yeah yeah, baby come around yeah yeah"
7088,13,"All I hear is sounds yeah yeah, coming from your mouth yeah yeah yeah"
7089,13,I thought we had some fun on a Saturday
7090,13,Fuck up all my funds then you ran away
7091,13,Couple thousand doves wouldnt save us
7092,13,Couple thousands hundreds wouldnt pay us
7093,13,"You dont know bout me, I swear, aye"
7094,13,"White dress on your figure looking bright, yeah yeah"
7095,13,"Drop down on the side yeah, baby wanna ride yeah"
7096,13,"I got no self control, (yeah yeah yeah yeah)"
7097,13, I got no self control (x)
7098,13,Play the beat one more time
7099,13,"Alright, I'm a lollipop thug (Yuh)"
7100,13,"I'm a lollipop thug, I'malollipop thug"
7101,13,I'm ayuh yuh yuh
7102,13,"I'm a lollipop thug,goose got me fucked up"
7103,13,Booth / who did you come from
7104,13,"I be in the stu', bitch I feel like a thug"
7105,13,I be wit' the crew bitch I'm still showin' love (Still showin' love)
7106,13,"Aye, I'm a thug but I'm sweet"
7107,13,Don't carry sticks but I be dumb wit' that heat
7108,13,So bury me 'cus I control alt delete (Delete)
7109,13,"Cool off the joint, but I don't smoke no weed"
7110,13,Who wan't smoke? Who?Jump out the cut like I jumped out the green pipe
7111,13,Who got hoes? Who?She got a chest like the print on some levi's
7112,13,"Be nice, bitch I am buzzing no juul but I come like a beehive"
7113,13,"Sweet guy, got too much water on my wrist I be drippin' you Dehydrated"
7114,13,Five stars I be rated (Yuh)
7115,13,"Underrated king rappers don't fuck wit' me, come clean"
7116,13,"Run the scene, couple G's in my wallet"
7117,13,I need space you got rockets
7118,13,"I need fame got no option, couple chains and I'm thuggin'Come insane, then you duckin'Couple lames think they funny, bitch"
7119,13,Yo she want me my Givenchy (Yuh)
7120,13,"It's the presi of the game, but I'm P.I.M.PYeah My presence is a blessin' cus I got the OGShe look me my E.Y.EShawty grab me and she splitting the ecstasy"
7121,13,Drip
7122,13,Drip one time don't know my ABC's
7123,13,"Like Bay, Bee, Bee, Bee (Aye)"
7124,13,Ring ring (Brr)
7125,13, pussy on the phone
7126,13,I can get any hoe that I want
7127,13,Ring ring (Brr)
7128,13, pussy on the phone
7129,13,Shawty love the smell of my cologne (Aye)
7130,13,Ring ring my telephone bitch (x)
7131,13,"Now how the fuck sugartown even real, like, Im sitting here chillin with this weirdassshit outside manwtf, (you right, you right)"
7132,13, likeis this oddly pluto? are we inside of a non existent planet? cause I'm confused right now
7133,13,"They like Warren where the fuck you fit in? Aye, joke boy must be kidding, tell em I'm flames Im Cole like Bennett"
7134,13,"Intelligent, these rappers I invented"
7135,13,"Fuck all the ice, my wrist like Ben "
7136,13,"Scoop a bad one, she nice like /"
7137,13,"Whip so tinted, she hate my music so I turn a star to a or ! Aye!"
7138,13,"Seven, (yah)"
7139,13," get the fuck away from my business, (yah)"
7140,13, run this whole town and image (yah)
7141,13,", bitch you dont know why I find myself, UFO, alien boy, you Pluto, gone, finding myself yeah, (Bitch you don't know why i find myself)"
7142,13,"Pins and needles, pins and needles for sitting in whip too long fly like eagle, Imma pick the sequel for my life, and he know he bye bye, I scoop your bitch up like a drive by, I spot with my right eye, the gang come together like Beatles, I peep thru your body, no sci-fi, just put that on me tho, just circle my name with a highlight, and you know that I am the shit, Ill repeat hoe! (aye!)"
7143,13,RIP hoe (yah)
7144,13, spray your ass up with doe (yah)
7145,13,", stinky ass boy wanna talk about me and my name, fuck Im so sick like Ne-yo, yeah, damn group chat hella poppin' wooo!, get the fuck away from my comments wooo!, dropped in, bitch from the cockpit, wooo!, you a sidekick no Robin"
7146,13,"Seven, (yah)"
7147,13," get the fuck away from my business, (yah)"
7148,13, run this whole town and image (yah)
7149,13,", bitch you dont know why I find myself, UFO, alien boy, you Pluto, gone, finding myself yeah, (Bitch you don't know why i find myself)"
7150,13,"Deals cracking, still bragging huh, real magic"
7151,13,"Ill addicts huh, Don't do pills cuz pills tacky huh, feel great, cuz bills stacking up, still crazy, still one up, like Mario, run a whole lap In the town do cardio, oops Im sorry hoe! Get your ass outta here!, like a + school party yo"
7152,13,"I turn a star to an , don't even wait, cause I might be late, I got lost in the stars on my way, It's hard to parallel park outer space"
7153,13,"Plus oxygen is a luxury, we can chill right here watch discovery"
7154,13,"We can have a meal don't need cutlery, and I like my buns real buttery"
7155,13,Don't you think this shit kind of rubbery
7156,13,"Don't wanna leave but I think I must, didn't wanna wait around for a bus, so I bought a spaceship from Elon Musk, I think it's time that I blast off, time travel with the mask off, Percocet and a bath salt, might send me to heaven, why take when I can take (yeah)"
7157,13,"Seven, (yah)"
7158,13," get the fuck away from my business, (yah)"
7159,13, run this whole town and image (yah)
7160,13,", bitch you dont know why I find myself, UFO, alien boy, you Pluto, gone, finding myself yeah, (Bitch you don't know why i find myself)"
7161,13,"Won't you, run away with me this evening?Oh true, I could never shake this feeling"
7162,13,"Won't you, love me 'til we reach the weekend?Oh true, run away with me, we're leaving"
7163,13,Yeah
7164,13,"I just want your love, on God (gah!)"
7165,13,"I just want your love, on God (uh)"
7166,13,"Cross on my neck, got white gold chains"
7167,13,"And I pray everyday, on God (aye)"
7168,13,"Baby, gon' pass me the aux"
7169,13,Play Nas not X and forget about your ex
7170,13,Let's run away
7171,13,"Baby, 'til we reach our best"
7172,13,"Let's love 'til we never rest, blessed (ay)"
7173,13,"On sight, that's my vision for the long flight (uh)"
7174,13,"Alright, let me hit it, got a long pip (uh)"
7175,13,"Klondike, buy you ice 'cause you all mine (uh)"
7176,13,"Baby, we can run away to any city, like whoa"
7177,13,See the city-lights glow
7178,13,"You so pretty like woah!You so pretty that hoes wanna talk shit, aw shit"
7179,13,Baby you flawless
7180,13,"Lost in your eyes, shot heart, now I'm falling"
7181,13,"Don't you, wanna fall in love with me again? (Wanna fall in love, wanna fall in love)"
7182,13,Come through (come through)
7183,13,"Work our problems out, don't pretend"
7184,13,Aye
7185,13,"Run away, run away 'til my legs break off"
7186,13,"Run away, run away, baby no day off"
7187,13,"Run away, I don't wanna feel like this"
7188,13,"A new life, baby you are too exciting"
7189,13,"You wear a dress, I wear fresh Nikes"
7190,13,The aesthetic on us way too clean
7191,13,"Let's fuck up commas, that's the best routine, yeah"
7192,13,"Run away from the hills, summer days with the "
7193,13,I'mma do it for ya (Yeah)
7194,13,Counting up the bands like yeah (Ye)
7195,13,See me on the stage like yeah (Yeah)
7196,13,"Rock a chain, baby when I'm in LARoc-A-Fella with it Jay, 'cause they Z on me, yeah"
7197,13,Product of a game changer
7198,13,"Bitch, I got this range"
7199,13,"Finna show you what this name is, in a few months (Ayy, ayy)"
7200,13,I just want your love on god
7201,13,I just want your love on god
7202,13,(I wanna be like)
7203,13,"I've been stuck inside the stu, this shit like my home, ayy"
7204,13,"See my bank account get bigger when my eyes close, ayy"
7205,13,"Chain so bling the cameraman gon' change the ISO, ayy"
7206,13,"Pearls on the boy big as fuck, the size of tightropes, ayy"
7207,13,"Who that is, Mr. Hue, retro kicks, ayy, woah"
7208,13,"Bands equipped in my Louis vest, bitch, ayy, woah"
